2,0.15575583311238628,0.946733926128591,7256,492,131,3815,3815,131,492,7256,0.1905854323252975,0.9375,2541,241,6,1149,1149,6,241,2541,2026-08-26 18:08:53,102.98,550.62
3,0.1257818905922053,0.9592168262653898,7250,340,137,3967,3967,137,340,7250,0.11968622198290671,0.9607793522267206,2490,98,57,1292,1292,57,98,2490,2026-08-26 18:09:05,107.47,550.62
epoch,loss,accuracy,tp_0,fp_0,fn_0,tn_0,tp_1,fp_1,fn_1,tn_1,val_loss,val_accuracy,val_tp_0,val_fp_0,val_fn_0,val_tn_0,val_tp_1,val_fp_1,val_fn_1,val_tn_1,timestamp,epoch_time_sec,max_mem_mb
1,0.20251657241680207,0.930562341215556,7204,629,183,3678,3678,183,629,7204,0.17834284588098828,0.9501518218623481,2539,174,8,1216,1216,8,174,2539,2026-08-26 18:09:48,121.15,550.62
3,0.1745683607058001,0.9418604651162791,7290,583,97,3724,3724,97,583,7290,0.188701145652576,0.9392712550607287,2530,223,17,1167,1167,17,223,2530,2026-08-26 18:10:53,119.93,550.62
4,0.13262338148463115,0.9553693570451436,7249,384,138,3923,3923,138,384,7249,0.14840089555203853,0.9481275303643725,2538,196,9,1194,1194,9,196,2538,2026-08-26 18:11:04,119.8,550.62
2,0.12961230154382383,0.955967852257182,7257,385,130,3922,3922,130,385,7257,0.12029162100195764,0.958502024291498,2502,104,45,1286,1286,45,104,2502,2026-08-26 18:11:47,119.04,550.62
4,0.1679373797890507,0.9461354309165527,7291,534,96,3773,3773,96,534,7291,0.188293549605468,0.9344635627530364,2544,241,3,1149,1149,3,241,2544,2026-08-26 18:12:55,121.46,550.62
5,0.10361061798486344,0.9656292749658003,7274,289,113,4018,4018,113,289,7274,0.0999457065000949,0.9686234817813765,2469,46,78,1344,1344,78,46,2469,2026-08-26 18:13:05,121.0,550.62
3,0.11258202281630204,0.9646032831737346,7280,307,107,4000,4000,107,307,7280,0.11371748024024643,0.958755060728745,2465,81,82,1309,1309,82,81,2465,2026-08-26 18:13:48,121.01,550.62
5,0.1327782178007158,0.9563953488372093,7269,392,118,3915,3915,118,392,7269,0.12033201142135057,0.9597672064777328,2512,124,35,1266,1266,35,124,2512,2026-08-26 18:14:55,120.5,550.62
6,0.12986848331674444,0.9576778385772914,7275,383,112,3924,3924,112,383,7275,0.165790207163706,0.9547064777327935,2521,153,26,1237,1237,26,153,2521,2026-08-26 18:15:06,119.88,550.62
