sample_idx,true_label,pred_label,correct,confidence
0,3,1,0,0.5766309499740601
1,8,1,0,5.012372970581055
2,8,1,0,2.016515016555786
3,0,5,0,2.4458563327789307
4,6,4,0,4.3608598709106445
5,6,6,1,2.794189214706421
6,1,3,0,2.1877338886260986
7,6,6,1,3.702585458755493
8,3,5,0,3.012590169906616
9,1,1,1,4.757645130157471
10,0,5,0,2.7523701190948486
11,9,9,1,2.5542829036712646
12,5,3,0,3.9156477451324463
13,7,6,0,2.079125165939331
14,9,1,0,5.11876106262207
15,8,4,0,2.8697988986968994
16,5,5,1,3.6214756965637207
17,7,5,0,3.135143518447876
18,8,3,0,2.4648690223693848
19,6,6,1,4.677396297454834
20,7,5,0,2.7741146087646484
21,0,0,1,1.650655746459961
22,4,2,0,1.4047101736068726
23,9,1,0,6.904771327972412
24,5,4,0,4.032505989074707
25,2,4,0,3.734184503555298
26,4,3,0,3.379216194152832
27,0,7,0,1.405028223991394
28,9,1,0,4.558382987976074
29,6,4,0,3.180036783218384
30,6,6,1,3.6513073444366455
31,5,4,0,3.777646064758301
32,4,4,1,2.6896185874938965
33,5,3,0,2.0994064807891846
34,9,9,1,4.29664421081543
35,2,1,0,2.039048671722412
36,4,5,0,2.8349459171295166
37,1,9,0,5.0597124099731445
38,9,9,1,5.114469528198242
39,5,5,1,4.757859230041504
40,4,5,0,2.5581023693084717
41,6,6,1,4.291261196136475
42,5,3,0,3.0422308444976807
43,6,3,0,3.8870904445648193
44,0,2,0,2.061161994934082
45,9,9,1,3.8966314792633057
46,3,3,1,3.0704545974731445
47,9,3,0,2.33357310295105
48,7,4,0,4.863833427429199
49,6,4,0,4.162120819091797
50,9,3,0,2.144371747970581
51,8,3,0,1.984379768371582
52,0,4,0,2.1310672760009766
53,3,6,0,5.308632850646973
54,8,7,0,1.815130352973938
55,8,8,1,5.239643573760986
56,7,5,0,4.088638782501221
57,7,3,0,1.193723201751709
58,4,5,0,2.8649046421051025
59,6,5,0,4.163181304931641
60,7,4,0,2.9384076595306396
61,3,3,1,3.109463930130005
62,6,6,1,2.3673593997955322
63,3,5,0,3.159619092941284
64,6,6,1,3.750364065170288
65,2,4,0,4.975929260253906
66,1,9,0,2.0985021591186523
67,2,2,1,2.2311322689056396
68,3,6,0,2.276855945587158
69,7,7,1,2.2586612701416016
70,2,5,0,2.837083578109741
71,6,6,1,3.68972110748291
72,8,5,0,2.420886754989624
73,8,3,0,2.5029513835906982
74,0,6,0,2.102562665939331
75,2,4,0,5.776693820953369
76,9,9,1,2.496570110321045
77,3,5,0,3.5510313510894775
78,3,6,0,3.238797903060913
79,8,3,0,1.8858481645584106
80,8,3,0,2.061915636062622
81,1,8,0,3.4093780517578125
82,1,2,0,1.9457796812057495
83,7,5,0,3.1331372261047363
84,2,3,0,1.5914714336395264
85,5,9,0,1.3930474519729614
86,2,2,1,1.23529851436615
87,7,7,1,1.4584861993789673
88,8,7,0,2.330862045288086
89,9,9,1,3.20522403717041
90,0,2,0,1.294295072555542
91,3,4,0,4.516345024108887
92,8,1,0,3.6795005798339844
93,6,6,1,2.4239680767059326
94,4,4,1,3.3287553787231445
95,6,3,0,3.143625020980835
96,6,6,1,7.198428630828857
97,0,0,1,1.9994502067565918
98,0,9,0,2.4133434295654297
99,7,5,0,4.771422863006592
100,4,4,1,2.9671614170074463
101,5,5,1,3.1588943004608154
102,6,6,1,1.7601734399795532
103,3,3,1,1.3489590883255005
104,1,1,1,6.390642166137695
105,1,5,0,1.760292649269104
106,3,5,0,3.837923765182495
107,6,6,1,6.932567596435547
108,8,5,0,4.218796730041504
109,7,5,0,1.6640031337738037
110,4,3,0,3.0528957843780518
111,0,1,0,1.2188876867294312
112,6,2,0,2.9298770427703857
113,2,5,0,2.9197027683258057
114,1,1,1,5.4990949630737305
115,3,3,1,3.3490030765533447
116,0,8,0,1.700791835784912
117,4,4,1,3.119290351867676
118,2,6,0,2.3422276973724365
119,7,5,0,3.4147918224334717
120,8,9,0,3.006330728530884
121,3,2,0,2.5223050117492676
122,1,6,0,2.383443593978882
123,2,2,1,2.9201955795288086
124,8,3,0,1.8911923170089722
125,0,4,0,1.3466938734054565
126,8,5,0,2.2835693359375
127,3,6,0,3.8474462032318115
128,5,3,0,2.7048654556274414
129,2,3,0,2.333984136581421
130,4,4,1,3.5600624084472656
131,1,3,0,1.9747885465621948
132,8,9,0,6.221369743347168
133,9,9,1,5.569710731506348
134,1,1,1,4.311986446380615
135,2,5,0,1.8915389776229858
136,9,9,1,4.111031532287598
137,7,5,0,0.8357406854629517
138,2,4,0,3.992499351501465
139,9,8,0,4.495581150054932
140,6,5,0,3.101515531539917
141,5,5,1,2.084660053253174
142,6,3,0,1.9106611013412476
143,3,5,0,2.5082051753997803
144,8,5,0,1.7781845331192017
