sample_idx,true_label,pred_label,correct,confidence
0,3,3,1,0.8774651885032654
1,8,8,1,0.9331791400909424
2,8,8,1,0.8853067755699158
3,0,0,1,0.7994177937507629
4,6,6,1,0.9716408848762512
5,6,6,1,0.8941001296043396
6,1,1,1,0.7546428442001343
7,6,6,1,0.5667500495910645
8,3,3,1,0.8586790561676025
9,1,9,0,0.6733883023262024
10,0,0,1,0.7679535746574402
11,9,9,1,0.9469332098960876
12,5,5,1,0.8099685907363892
13,7,7,1,0.8620169758796692
14,9,9,1,0.953330934047699
15,8,8,1,0.8286777138710022
16,5,5,1,0.8426596522331238
17,7,7,1,0.6719849109649658
18,8,8,1,0.7924599051475525
19,6,6,1,0.9625259637832642
20,7,7,1,0.941594123840332
21,0,0,1,0.9006035327911377
22,4,4,1,0.9106414318084717
23,9,9,1,0.9327012896537781
24,5,4,0,0.8848788142204285
25,2,3,0,0.4071248471736908
26,4,3,0,0.3608535826206207
27,0,0,1,0.7375603318214417
28,9,9,1,0.9409984350204468
29,6,6,1,0.9662585258483887
30,6,6,1,0.9566880464553833
31,5,5,1,0.8847224116325378
32,4,4,1,0.7599573135375977
33,5,3,0,0.7042804956436157
34,9,9,1,0.956072211265564
35,2,3,0,0.5951436161994934
36,4,4,1,0.8294867873191833
37,1,1,1,0.6469273567199707
38,9,9,1,0.9594860672950745
39,5,5,1,0.988990843296051
40,4,0,0,0.707190215587616
41,6,6,1,0.9524756073951721
42,5,7,0,0.5812087655067444
43,6,6,1,0.9170169234275818
44,0,0,1,0.8459851145744324
45,9,9,1,0.9374029636383057
46,3,3,1,0.8231115341186523
47,9,9,1,0.5980845093727112
48,7,7,1,0.930389404296875
49,6,6,1,0.8225336074829102
50,9,9,1,0.8558701276779175
51,8,8,1,0.8990635275840759
52,0,7,0,0.7651150822639465
53,3,6,0,0.5307495594024658
54,8,8,1,0.9584813117980957
55,8,8,1,0.9788649678230286
56,7,7,1,0.544330358505249
57,7,3,0,0.6286653876304626
58,4,2,0,0.5615200996398926
59,6,5,0,0.4620860517024994
60,7,7,1,0.9838899374008179
61,3,5,0,0.5612038969993591
62,6,6,1,0.8269874453544617
63,3,9,0,0.781921923160553
64,6,6,1,0.8466739058494568
65,2,6,0,0.6918615698814392
66,1,1,1,0.6916358470916748
67,2,2,1,0.9046086668968201
68,3,3,1,0.6986531615257263
69,7,9,0,0.5063700079917908
70,2,2,1,0.5759426951408386
71,6,3,0,0.6542708873748779
72,8,8,1,0.9619322419166565
73,8,8,1,0.9385562539100647
74,0,0,1,0.7240028977394104
75,2,2,1,0.9796760678291321
76,9,9,1,0.7696458101272583
77,3,3,1,0.8286092281341553
78,3,7,0,0.6016680002212524
79,8,8,1,0.9311860799789429
80,8,8,1,0.9773172736167908
81,1,1,1,0.7317242622375488
82,1,1,1,0.9575902223587036
83,7,7,1,0.9002231359481812
84,2,2,1,0.8822532892227173
85,5,7,0,0.6531298756599426
86,2,2,1,0.7045076489448547
87,7,7,1,0.5347814559936523
88,8,8,1,0.8693755865097046
89,9,9,1,0.9354087114334106
90,0,0,1,0.7677540183067322
91,3,6,0,0.578239917755127
92,8,8,1,0.9797911047935486
93,6,6,1,0.9596245288848877
94,4,4,1,0.8706828355789185
95,6,6,1,0.960331916809082
96,6,6,1,0.947823703289032
97,0,0,1,0.6365451812744141
98,0,0,1,0.8232341408729553
99,7,7,1,0.6489018201828003
100,4,4,1,0.7618489861488342
101,5,5,1,0.5244828462600708
102,6,6,1,0.9165776968002319
103,3,3,1,0.867487370967865
104,1,1,1,0.8843717575073242
105,1,1,1,0.9258362650871277
106,3,3,1,0.5536811947822571
107,6,6,1,0.9677382111549377
108,8,8,1,0.9554036259651184
109,7,7,1,0.7848590612411499
110,4,4,1,0.8001651763916016
111,0,0,1,0.8665488958358765
112,6,2,0,0.56343674659729
113,2,2,1,0.7794184684753418
114,1,1,1,0.9350038170814514
115,3,3,1,0.7408530116081238
116,0,0,1,0.8841611742973328
117,4,7,0,0.6228834986686707
118,2,6,0,0.5667211413383484
119,7,7,1,0.7296625971794128
120,8,8,1,0.8851310610771179
121,3,3,1,0.5972347855567932
122,1,1,1,0.9417514801025391
123,2,2,1,0.9017806649208069
124,8,8,1,0.9617413282394409
125,0,2,0,0.37901756167411804
126,8,8,1,0.9396036863327026
127,3,3,1,0.5980296730995178
128,5,5,1,0.6888705492019653
129,2,0,0,0.6134682297706604
130,4,4,1,0.9597157835960388
131,1,1,1,0.953890323638916
132,8,8,1,0.9539266228675842
133,9,9,1,0.9478737711906433
134,1,1,1,0.7028409242630005
135,2,3,0,0.5730735659599304
136,9,9,1,0.9246256947517395
137,7,7,1,0.8260898590087891
138,2,2,1,0.858115017414093
139,9,9,1,0.6957343816757202
140,6,6,1,0.8529623746871948
141,5,5,1,0.8261641263961792
142,6,6,1,0.929149329662323
143,3,5,0,0.7972397208213806
144,8,8,1,0.9629909992218018
145,7,2,0,0.4422033727169037
146,6,6,1,0.8091654777526855
147,2,5,0,0.7698982357978821
148,5,5,1,0.7369421124458313
149,2,2,1,0.42263028025627136
150,8,8,1,0.7994952201843262
151,9,9,1,0.9311559796333313
152,6,6,1,0.7302363514900208
153,0,0,1,0.7393450736999512
154,0,0,1,0.9296988844871521
155,5,5,1,0.7753651142120361
156,2,2,1,0.6843425035476685
157,9,9,1,0.9498465657234192
158,5,5,1,0.6577605605125427
159,4,4,1,0.9716112613677979
160,2,2,1,0.8306462168693542
161,1,1,1,0.96074378490448
162,6,6,1,0.83659827709198
163,6,6,1,0.8781870603561401
164,8,8,1,0.6373451948165894
165,4,4,1,0.6401976346969604
166,8,8,1,0.9660909175872803
167,4,4,1,0.7067546248435974
168,5,5,1,0.8261034488677979
169,0,0,1,0.4351247549057007
170,9,9,1,0.9246336817741394
171,9,9,1,0.9085908532142639
172,9,9,1,0.835946798324585
173,8,8,1,0.8549169301986694
174,9,9,1,0.8888536691665649
175,9,9,1,0.9218506813049316
176,3,3,1,0.8193739652633667
177,7,7,1,0.9223657846450806
178,5,3,0,0.8137675523757935
179,0,0,1,0.8397285342216492
180,0,0,1,0.44031739234924316
181,5,5,1,0.9770336151123047
182,2,2,1,0.9749742746353149
183,2,6,0,0.8324747681617737
184,3,0,0,0.5413455963134766
185,8,8,1,0.9791077971458435
186,6,6,1,0.9292449355125427
187,3,3,1,0.875796377658844
188,4,2,0,0.7909160256385803
189,0,8,0,0.4138679504394531
190,5,5,1,0.684934675693512
191,8,8,1,0.8884190917015076
192,0,4,0,0.518968403339386
193,1,1,1,0.9590988755226135
194,7,7,1,0.7487274408340454
195,2,7,0,0.5754740238189697
196,8,8,1,0.9627216458320618
197,8,8,1,0.9532923102378845
198,7,3,0,0.5883939862251282
199,8,8,1,0.9571313858032227
200,5,5,1,0.901528537273407
201,1,1,1,0.6811714172363281
202,8,8,1,0.9482393860816956
203,7,7,1,0.93764328956604
204,1,1,1,0.9623404145240784
205,3,3,1,0.8517621755599976
206,0,0,1,0.8041778802871704
207,5,5,1,0.7377100586891174
208,7,7,1,0.9942806363105774
209,9,9,1,0.9080817699432373
210,7,5,0,0.7018653750419617
211,4,4,1,0.7576602101325989
212,5,5,1,0.9890488386154175
213,9,9,1,0.9009019136428833
214,8,8,1,0.9263466000556946
215,0,0,1,0.5414159893989563
216,7,7,1,0.9199987053871155
217,9,9,1,0.9394758343696594
218,8,8,1,0.8512735962867737
219,2,2,1,0.6312018632888794
220,7,4,0,0.7273171544075012
221,6,5,0,0.7155796885490417
222,9,9,1,0.9337136149406433
223,4,5,0,0.4813718795776367
224,3,4,0,0.48093947768211365
225,9,9,1,0.88127201795578
226,6,6,1,0.40748724341392517
227,4,4,1,0.7104204297065735
228,7,3,0,0.6083687543869019
229,6,6,1,0.5629194378852844
230,5,5,1,0.9166337847709656
231,1,1,1,0.9830929040908813
232,5,5,1,0.631461501121521
233,8,8,1,0.7833899259567261
234,8,8,1,0.9380191564559937
235,0,0,1,0.9804878830909729
236,4,4,1,0.9460466504096985
237,0,0,1,0.563949465751648
238,5,5,1,0.9518113732337952
239,5,5,1,0.5374491810798645
240,1,1,1,0.9881942868232727
241,1,1,1,0.863723635673523
242,8,8,1,0.6834768056869507
243,9,9,1,0.9209836721420288
