sample_idx,true_label,pred_label,correct,confidence
0,3,3,1,3.17210054397583
1,8,8,1,5.762115955352783
2,8,8,1,5.578600883483887
3,0,8,0,3.8034794330596924
4,6,6,1,5.753960609436035
5,6,6,1,2.7609972953796387
6,1,9,0,4.877201557159424
7,6,2,0,3.1866343021392822
8,3,5,0,2.9783613681793213
9,1,1,1,2.081151247024536
10,0,5,0,3.648538827896118
11,9,9,1,4.2675604820251465
12,5,5,1,3.5191092491149902
13,7,3,0,2.2189862728118896
14,9,1,0,5.088698863983154
15,8,5,0,1.8998875617980957
16,5,5,1,5.084993362426758
17,7,7,1,3.87493634223938
18,8,8,1,6.8496623039245605
19,6,6,1,3.6558799743652344
20,7,7,1,3.6670258045196533
21,0,0,1,4.805324077606201
22,4,0,0,3.92751407623291
23,9,9,1,7.115050315856934
24,5,4,0,3.362204074859619
25,2,2,1,2.833582639694214
26,4,3,0,3.047682046890259
27,0,9,0,1.3477506637573242
28,9,1,0,4.4082417488098145
29,6,6,1,5.777276515960693
30,6,6,1,2.9546422958374023
31,5,5,1,3.018554449081421
32,4,4,1,2.5075008869171143
33,5,3,0,2.8307197093963623
34,9,9,1,3.991105556488037
35,2,7,0,1.1651065349578857
36,4,6,0,3.2458605766296387
37,1,1,1,3.505941152572632
38,9,9,1,5.63447904586792
39,5,5,1,4.524081707000732
40,4,0,0,3.3586513996124268
41,6,6,1,4.543162822723389
42,5,5,1,3.9491634368896484
43,6,2,0,2.7891814708709717
44,0,0,1,4.997584819793701
45,9,9,1,4.844135284423828
46,3,5,0,2.5056848526000977
47,9,9,1,1.0204483270645142
48,7,7,1,5.752650260925293
49,6,6,1,5.151611328125
50,9,9,1,2.5922961235046387
51,8,8,1,3.4770705699920654
52,0,2,0,3.4196975231170654
53,3,5,0,2.9695839881896973
54,8,8,1,8.570460319519043
55,8,8,1,8.087785720825195
56,7,7,1,2.3211870193481445
57,7,3,0,1.21173095703125
58,4,8,0,1.882522463798523
59,6,5,0,3.1823110580444336
60,7,7,1,6.502693176269531
61,3,5,0,3.109372615814209
62,6,6,1,2.721438407897949
63,3,3,1,2.0888822078704834
64,6,6,1,2.8460278511047363
65,2,6,0,4.11511754989624
66,1,9,0,2.3241777420043945
67,2,2,1,5.222555637359619
68,3,9,0,2.486469268798828
69,7,0,0,4.041839122772217
70,2,2,1,3.5255215167999268
71,6,4,0,0.8106547594070435
72,8,8,1,8.062372207641602
73,8,8,1,8.30221939086914
74,0,0,1,4.29956579208374
75,2,2,1,4.582296371459961
76,9,9,1,5.162841320037842
77,3,5,0,3.0076375007629395
78,3,5,0,3.0620198249816895
79,8,0,0,1.8443076610565186
80,8,8,1,6.074570655822754
81,1,1,1,4.430771827697754
82,1,1,1,3.053055763244629
83,7,3,0,2.067967176437378
84,2,5,0,1.9942073822021484
85,5,9,0,2.178044080734253
86,2,3,0,0.5628475546836853
87,7,2,0,1.6996643543243408
88,8,9,0,3.014230728149414
89,9,9,1,4.362128257751465
90,0,0,1,4.669529438018799
91,3,5,0,2.4917001724243164
92,8,8,1,9.084362030029297
93,6,6,1,2.0027780532836914
94,4,2,0,2.9357852935791016
95,6,4,0,2.5866332054138184
96,6,6,1,5.282379627227783
97,0,0,1,4.71124267578125
98,0,2,0,1.652308464050293
99,7,7,1,2.533348321914673
100,4,4,1,2.4966118335723877
101,5,4,0,2.760359287261963
102,6,6,1,2.926961660385132
103,3,3,1,3.92637038230896
104,1,1,1,4.239846706390381
105,1,1,1,5.1259541511535645
106,3,3,1,2.6097991466522217
107,6,6,1,5.757730007171631
108,8,8,1,2.209449529647827
109,7,5,0,3.3795113563537598
110,4,4,1,3.9966816902160645
111,0,0,1,4.006109714508057
112,6,2,0,3.798415184020996
113,2,8,0,2.5111348628997803
114,1,1,1,7.075979232788086
115,3,7,0,2.0395667552948
116,0,0,1,3.9217963218688965
117,4,9,0,1.4484004974365234
118,2,3,0,1.973930835723877
119,7,5,0,2.52683162689209
120,8,8,1,4.562722682952881
121,3,3,1,3.200502634048462
122,1,2,0,2.5592362880706787
123,2,2,1,4.34630012512207
124,8,0,0,4.475196361541748
125,0,8,0,3.3560092449188232
126,8,8,1,6.001346111297607
127,3,6,0,3.6604366302490234
128,5,5,1,1.69188392162323
129,2,0,0,2.3900492191314697
130,4,4,1,6.557857036590576
131,1,1,1,5.252816677093506
132,8,8,1,1.8600159883499146
133,9,9,1,6.574392795562744
134,1,0,0,2.0586318969726562
135,2,2,1,1.7866677045822144
136,9,9,1,5.7015700340271
137,7,3,0,2.3352277278900146
138,2,2,1,5.039035797119141
139,9,8,0,5.840481758117676
140,6,4,0,3.709806203842163
141,5,5,1,3.882763385772705
142,6,6,1,3.1004836559295654
143,3,5,0,2.599165439605713
144,8,8,1,2.8579752445220947
145,7,7,1,1.772979736328125
146,6,3,0,2.85387921333313
147,2,6,0,3.48555850982666
148,5,3,0,2.2291781902313232
149,2,3,0,1.0988094806671143
150,8,9,0,2.908548355102539
151,9,1,0,3.0969738960266113
152,6,1,0,0.6830999851226807
153,0,0,1,1.6556512117385864
154,0,0,1,5.239112854003906
155,5,3,0,4.168813705444336
156,2,2,1,2.095001459121704
157,9,9,1,2.7301478385925293
158,5,3,0,3.891747236251831
159,4,4,1,3.707373857498169
160,2,2,1,5.627140522003174
161,1,1,1,5.141858100891113
162,6,3,0,1.3608040809631348
163,6,6,1,5.754034996032715
164,8,0,0,4.102188587188721
165,4,4,1,2.924734592437744
166,8,8,1,7.501510143280029
