sample_idx,true_label,pred_label,correct,confidence
0,3,3,1,1.838033676147461
1,8,8,1,0.29562243819236755
2,8,3,0,0.9623671770095825
3,0,0,1,3.4545323848724365
4,6,6,1,0.5360482931137085
5,6,6,1,5.926538944244385
6,1,9,0,3.738713264465332
7,6,2,0,1.0903736352920532
8,3,3,1,0.8210189342498779
9,1,9,0,0.9750970005989075
10,0,0,1,1.4461309909820557
11,9,3,0,0.37264010310173035
12,5,5,1,2.3001394271850586
13,7,7,1,0.06525813043117523
14,9,9,1,2.372542142868042
15,8,9,0,1.2741574048995972
16,5,3,0,0.23653319478034973
17,7,9,0,0.9050856828689575
18,8,8,1,4.207879543304443
19,6,6,1,5.602354049682617
20,7,7,1,3.0758731365203857
21,0,0,1,6.60976505279541
22,4,0,0,0.16360528767108917
23,9,8,0,2.392653226852417
24,5,6,0,5.210231304168701
25,2,2,1,0.5993735790252686
26,4,2,0,0.09389247745275497
27,0,0,1,1.1059482097625732
28,9,1,0,0.8335092067718506
29,6,4,0,1.902342438697815
30,6,6,1,3.221884250640869
31,5,5,1,6.780533790588379
32,4,6,0,3.7007029056549072
33,5,3,0,3.455927610397339
34,9,1,0,1.5893663167953491
35,2,6,0,1.056780219078064
36,4,3,0,1.3176729679107666
37,1,1,1,3.1889657974243164
38,9,9,1,10.01513385772705
39,5,5,1,4.611569404602051
40,4,4,1,1.071144700050354
41,6,3,0,2.1104605197906494
42,5,0,0,0.9192609190940857
43,6,3,0,1.9868018627166748
44,0,3,0,0.6078486442565918
45,9,1,0,0.03269971162080765
46,3,3,1,3.7609903812408447
47,9,2,0,-0.5118521451950073
48,7,4,0,3.7999155521392822
49,6,6,1,5.468194961547852
50,9,2,0,1.482035756111145
51,8,8,1,4.480921745300293
52,0,2,0,1.159002661705017
53,3,6,0,5.641746520996094
54,8,6,0,2.4244296550750732
55,8,8,1,3.1243598461151123
56,7,2,0,2.4835407733917236
57,7,9,0,1.1940447092056274
58,4,9,0,4.444827079772949
59,6,3,0,2.387875556945801
60,7,6,0,0.20334774255752563
61,3,3,1,1.4611024856567383
62,6,6,1,0.9150360822677612
63,3,7,0,1.4670584201812744
64,6,6,1,3.6288609504699707
65,2,2,1,2.8729307651519775
66,1,3,0,2.3886990547180176
67,2,2,1,3.5351953506469727
68,3,7,0,0.665411651134491
69,7,6,0,0.4731999635696411
70,2,2,1,1.2289544343948364
71,6,6,1,4.501819610595703
72,8,8,1,3.070659875869751
73,8,0,0,0.7824625968933105
74,0,6,0,1.074774980545044
75,2,2,1,6.59224796295166
76,9,9,1,2.0378992557525635
77,3,3,1,1.9720561504364014
78,3,4,0,1.38437020778656
79,8,8,1,2.5863945484161377
80,8,8,1,0.6355762481689453
81,1,1,1,1.2845158576965332
82,1,3,0,2.4626808166503906
83,7,7,1,2.6565229892730713
84,2,0,0,1.21462082862854
85,5,3,0,1.249947428703308
86,2,2,1,2.3652141094207764
87,7,0,0,0.36165809631347656
88,8,8,1,3.695284366607666
89,9,8,0,1.2318085432052612
90,0,8,0,5.330573558807373
91,3,3,1,3.8974690437316895
92,8,0,0,2.3137905597686768
93,6,6,1,3.88761830329895
94,4,2,0,1.5679075717926025
95,6,8,0,1.4918317794799805
96,6,6,1,2.861809253692627
97,0,0,1,4.250157833099365
98,0,0,1,3.292635679244995
99,7,5,0,1.7865159511566162
100,4,4,1,0.296149343252182
101,5,9,0,4.061582565307617
102,6,6,1,3.297895669937134
103,3,3,1,5.769957065582275
104,1,3,0,0.3966144621372223
105,1,0,0,1.789989709854126
106,3,8,0,2.445067882537842
107,6,6,1,9.393902778625488
108,8,8,1,3.5116403102874756
109,7,0,0,-0.2208012193441391
110,4,6,0,1.9866065979003906
111,0,7,0,1.6593197584152222
112,6,6,1,0.8278472423553467
113,2,3,0,0.2954443693161011
114,1,2,0,-0.1867249757051468
115,3,3,1,2.0537025928497314
116,0,0,1,1.6864540576934814
117,4,4,1,0.782219409942627
118,2,3,0,2.001643657684326
119,7,2,0,0.8086153268814087
120,8,1,0,3.3750362396240234
121,3,3,1,2.3351545333862305
122,1,3,0,1.1981077194213867
123,2,2,1,6.39768123626709
124,8,3,0,0.8093198537826538
125,0,0,1,2.1737112998962402
126,8,8,1,5.519225597381592
127,3,6,0,3.1939539909362793
128,5,3,0,1.956944227218628
129,2,2,1,0.47117674350738525
130,4,3,0,1.4653210639953613
131,1,1,1,6.830906867980957
132,8,8,1,3.127906084060669
133,9,9,1,4.725542068481445
134,1,3,0,2.1418139934539795
135,2,7,0,0.9143655896186829
136,9,5,0,0.7450726628303528
137,7,9,0,-0.27315327525138855
138,2,2,1,3.011779546737671
139,9,0,0,5.082038879394531
140,6,3,0,2.1122264862060547
141,5,5,1,4.891744613647461
142,6,3,0,3.778700351715088
143,3,9,0,1.1084095239639282
144,8,4,0,-0.1583472043275833
145,7,3,0,0.864730179309845
146,6,6,1,6.901289463043213
147,2,6,0,3.647329807281494
148,5,5,1,-0.3441079556941986
149,2,2,1,1.0454602241516113
150,8,3,0,1.1565701961517334
151,9,5,0,0.2733095586299896
152,6,3,0,0.8358836770057678
153,0,0,1,0.6034464240074158
154,0,3,0,0.6076343655586243
155,5,3,0,3.012174129486084
156,2,3,0,1.6688133478164673
157,9,9,1,1.9414854049682617
158,5,5,1,2.9429657459259033
159,4,4,1,6.47014856338501
160,2,3,0,1.6200499534606934
161,1,1,1,6.516266822814941
162,6,4,0,0.173150435090065
163,6,4,0,1.9604839086532593
164,8,4,0,0.17719323933124542
165,4,6,0,0.23238196969032288
166,8,0,0,1.6180613040924072
167,4,4,1,0.7386287450790405
168,5,0,0,2.929358720779419
169,0,3,0,1.5139036178588867
170,9,9,1,2.47478985786438
171,9,6,0,2.2533960342407227
172,9,1,0,0.9371586441993713
173,8,7,0,1.7162843942642212
174,9,9,1,4.907122611999512
175,9,3,0,0.6007077097892761
176,3,3,1,4.527377605438232
177,7,7,1,3.336115598678589
178,5,3,0,4.2693257331848145
179,0,8,0,1.9755206108093262
180,0,0,1,-0.30421310663223267
181,5,0,0,0.6887466311454773
182,2,2,1,1.3370922803878784
183,2,8,0,1.2845160961151123
184,3,3,1,1.2631007432937622
185,8,8,1,2.9558451175689697
186,6,6,1,5.7528486251831055
187,3,3,1,0.9299299716949463
188,4,2,0,1.5330181121826172
189,0,0,1,3.1557130813598633
190,5,1,0,1.01878821849823
191,8,2,0,0.7475365400314331
192,0,3,0,1.4954050779342651
193,1,7,0,0.3351269066333771
194,7,9,0,-0.048471055924892426
195,2,2,1,-0.7068247199058533
196,8,8,1,3.3427958488464355
197,8,8,1,1.1333166360855103
198,7,7,1,3.026386022567749
199,8,0,0,-0.012767493724822998
200,5,8,0,0.15528008341789246
201,1,9,0,-0.11988171190023422
202,8,8,1,8.851171493530273
203,7,7,1,-0.38517603278160095
204,1,0,0,0.06308074295520782
205,3,0,0,2.6331419944763184
206,0,8,0,4.950038433074951
207,5,6,0,3.6191930770874023
208,7,7,1,8.325221061706543
209,9,0,0,3.2235922813415527
210,7,3,0,-0.8105519413948059
211,4,0,0,2.1446869373321533
212,5,3,0,1.9518635272979736
213,9,6,0,1.5623281002044678
214,8,8,1,6.740603446960449
215,0,0,1,1.6712911128997803
216,7,7,1,0.06091473624110222
