sample_idx,true_label,pred_label,correct,confidence
0,1,1,1,1.4910736083984375
1,1,1,1,1.6553548574447632
2,1,1,1,2.0690767765045166
3,1,1,1,2.695425510406494
4,1,1,1,2.3589518070220947
5,1,1,1,3.0553157329559326
6,1,1,1,1.9578336477279663
7,1,1,1,5.9956278800964355
8,1,1,1,6.059154033660889
9,1,1,1,2.7043850421905518
10,1,1,1,6.614181041717529
11,1,1,1,7.321691989898682
12,1,1,1,3.549008369445801
13,1,1,1,0.9791728258132935
14,1,1,1,3.3613975048065186
15,1,1,1,1.6411654949188232
16,1,1,1,3.7419214248657227
17,1,1,1,0.021051663905382156
18,1,1,1,1.0509753227233887
19,1,1,1,2.315049648284912
20,1,1,1,2.251668691635132
21,1,1,1,2.7348949909210205
22,1,1,1,4.25793981552124
23,1,1,1,5.011550426483154
24,1,1,1,4.899768829345703
25,1,1,1,4.987828731536865
26,1,1,1,3.4855401515960693
27,1,1,1,3.8539531230926514
28,1,1,1,2.2067694664001465
29,1,1,1,2.3740394115448
30,1,1,1,3.418226957321167
31,1,1,1,3.5064494609832764
32,1,1,1,3.114100217819214
33,1,1,1,3.040834665298462
34,1,1,1,4.66571569442749
35,1,1,1,2.939610719680786
36,1,1,1,1.7590289115905762
37,1,1,1,5.670459270477295
38,1,1,1,6.009975433349609
39,1,1,1,6.4741082191467285
40,1,1,1,6.016793251037598
41,1,1,1,0.040743716061115265
42,1,1,1,6.049332141876221
43,1,1,1,5.738143444061279
44,1,1,1,6.046668529510498
45,1,1,1,5.392425537109375
46,1,1,1,6.622241497039795
47,1,1,1,4.173287868499756
48,1,1,1,4.088459491729736
49,1,1,1,2.816744804382324
50,1,0,0,0.7929157614707947
51,1,1,1,0.4962120056152344
52,1,1,1,5.713424205780029
53,1,1,1,3.192143678665161
54,1,1,1,2.8248565196990967
55,1,1,1,2.4895975589752197
56,1,1,1,2.4692695140838623
57,1,1,1,3.8479506969451904
58,1,1,1,3.491694688796997
59,1,1,1,1.9009907245635986
60,1,1,1,3.00496506690979
61,1,1,1,3.013587713241577
62,1,1,1,2.7059168815612793
63,1,1,1,4.689722537994385
64,1,1,1,4.496641635894775
65,1,1,1,3.8364784717559814
66,1,1,1,4.025656700134277
67,1,1,1,3.687638282775879
68,1,1,1,3.169576406478882
69,1,1,1,2.3175039291381836
70,1,1,1,2.314570665359497
71,1,1,1,3.1638383865356445
72,1,1,1,4.6308369636535645
73,1,1,1,6.611924648284912
74,1,1,1,5.65512228012085
75,1,1,1,6.118521690368652
76,1,1,1,4.817789077758789
77,1,1,1,4.876939296722412
78,1,1,1,3.6790242195129395
79,1,1,1,1.4348304271697998
80,1,1,1,0.7925302386283875
81,1,1,1,5.459349155426025
82,1,1,1,1.9392534494400024
83,1,1,1,1.1180105209350586
84,1,1,1,1.9917030334472656
85,1,1,1,0.6925525069236755
86,1,1,1,2.582197666168213
87,1,1,1,3.544741630554199
88,1,1,1,5.491695880889893
89,1,1,1,5.594177722930908
90,1,1,1,3.6653683185577393
91,1,0,0,0.8177570104598999
92,1,0,0,0.9185171127319336
93,1,0,0,0.9121633172035217
94,1,1,1,2.1698691844940186
95,1,1,1,2.4204137325286865
96,1,1,1,2.3408291339874268
97,1,1,1,1.8164623975753784
98,1,1,1,2.1942708492279053
99,1,1,1,2.7141430377960205
100,1,1,1,2.7839179039001465
101,1,1,1,2.5191078186035156
102,1,1,1,2.6275970935821533
103,1,1,1,2.5896801948547363
104,1,1,1,2.623929977416992
105,1,1,1,2.624253988265991
106,1,1,1,2.7426724433898926
107,1,1,1,2.4070169925689697
108,1,1,1,2.880047559738159
109,1,1,1,2.654999017715454
110,1,1,1,2.326984167098999
111,1,1,1,2.969395875930786
112,1,1,1,3.063018321990967
113,1,1,1,2.6365270614624023
114,1,1,1,2.6067068576812744
115,1,1,1,2.7091453075408936
116,1,1,1,2.6089417934417725
117,1,1,1,1.1768914461135864
118,1,1,1,1.906383991241455
119,1,1,1,2.382723808288574
120,1,1,1,2.3706047534942627
121,1,1,1,2.7366464138031006
122,1,1,1,2.6765763759613037
123,1,1,1,3.203479766845703
124,1,1,1,0.3337245583534241
125,1,1,1,0.550177276134491
126,1,1,1,2.691514253616333
