sample_idx,true_label,pred_label,correct,confidence
0,3,3,1,6.5642595291137695
1,8,1,0,6.051690101623535
2,8,8,1,3.2684388160705566
3,0,0,1,2.519483804702759
4,6,6,1,6.964216232299805
5,6,6,1,5.767786502838135
6,1,9,0,2.5431156158447266
7,6,2,0,3.64099383354187
8,3,4,0,3.9280669689178467
9,1,9,0,1.57673978805542
10,0,3,0,0.7999856472015381
11,9,5,0,2.0422213077545166
12,5,5,1,2.5888326168060303
13,7,7,1,3.3622922897338867
14,9,9,1,3.7965621948242188
15,8,8,1,3.4022674560546875
16,5,5,1,3.4158990383148193
17,7,9,0,2.4107542037963867
18,8,6,0,2.472367525100708
19,6,6,1,4.0454182624816895
20,7,1,0,1.594704031944275
21,0,0,1,6.373970985412598
22,4,4,1,5.843642234802246
23,9,1,0,7.424144744873047
24,5,4,0,3.758047103881836
25,2,2,1,2.9779882431030273
26,4,4,1,5.060789585113525
27,0,9,0,2.5554192066192627
28,9,9,1,7.986512184143066
29,6,5,0,3.282266139984131
30,6,3,0,4.995840072631836
31,5,5,1,5.748353958129883
32,4,4,1,6.4416985511779785
33,5,5,1,2.401637315750122
34,9,9,1,8.73500919342041
35,2,3,0,2.9369993209838867
36,4,5,0,3.8169376850128174
37,1,1,1,3.1445624828338623
38,9,9,1,6.343430042266846
39,5,5,1,5.283651828765869
40,4,3,0,1.6728376150131226
41,6,6,1,2.8038837909698486
42,5,0,0,2.5516300201416016
43,6,2,0,5.412943363189697
44,0,2,0,3.1637394428253174
45,9,3,0,1.8848848342895508
46,3,2,0,2.9134464263916016
47,9,6,0,4.061812400817871
48,7,7,1,7.466043472290039
49,6,6,1,6.207292079925537
50,9,9,1,2.429522752761841
51,8,8,1,3.60128116607666
52,0,0,1,2.9109885692596436
53,3,3,1,2.9257001876831055
54,8,8,1,11.206589698791504
55,8,8,1,14.182294845581055
56,7,6,0,1.10805344581604
57,7,7,1,3.516446590423584
58,4,8,0,4.3195648193359375
59,6,5,0,1.6216912269592285
60,7,7,1,5.331249237060547
61,3,5,0,4.465948104858398
62,6,6,1,6.99008846282959
63,3,3,1,2.509212017059326
64,6,6,1,6.878119468688965
65,2,2,1,3.095822334289551
66,1,1,1,6.574406623840332
67,2,0,0,4.380136966705322
68,3,6,0,2.9499478340148926
69,7,7,1,3.9905147552490234
70,2,2,1,5.619833946228027
71,6,3,0,4.380664348602295
72,8,8,1,5.4230499267578125
73,8,8,1,9.871512413024902
74,0,0,1,2.3139026165008545
75,2,4,0,1.9314628839492798
76,9,7,0,1.6276198625564575
77,3,5,0,5.032733917236328
78,3,3,1,4.089881896972656
79,8,8,1,4.525580883026123
80,8,3,0,4.609179496765137
81,1,1,1,4.3870649337768555
82,1,1,1,9.441944122314453
83,7,0,0,2.0291318893432617
84,2,0,0,4.834324359893799
85,5,7,0,2.4545509815216064
86,2,7,0,3.0141477584838867
87,7,3,0,2.8775923252105713
88,8,8,1,2.3232421875
89,9,9,1,8.68200397491455
90,0,2,0,4.478949069976807
91,3,6,0,4.821013450622559
92,8,2,0,1.6489602327346802
93,6,6,1,6.371884822845459
94,4,4,1,4.4018778800964355
95,6,6,1,3.030778646469116
96,6,2,0,4.018105506896973
97,0,2,0,3.557852029800415
98,0,0,1,4.262658596038818
99,7,7,1,4.536540508270264
100,4,8,0,1.4705754518508911
101,5,3,0,2.2389113903045654
102,6,6,1,8.481271743774414
103,3,3,1,7.54075288772583
104,1,3,0,1.1923918724060059
105,1,1,1,4.359931468963623
106,3,3,1,7.093986511230469
107,6,6,1,7.014352798461914
108,8,8,1,4.43011474609375
109,7,7,1,5.560484409332275
110,4,4,1,5.374919891357422
111,0,0,1,3.377033233642578
112,6,6,1,3.3243136405944824
113,2,2,1,3.3823204040527344
114,1,5,0,2.7230353355407715
