sample_idx,true_label,pred_label,correct,confidence
0,3,3,1,4.051934719085693
1,8,8,1,3.9443423748016357
2,8,8,1,5.877137184143066
3,0,3,0,1.4481843709945679
4,6,6,1,2.0521326065063477
5,6,6,1,8.3706636428833
6,1,1,1,4.973593711853027
7,6,6,1,6.336559295654297
8,3,3,1,0.7651659250259399
9,1,9,0,1.9296218156814575
10,0,3,0,2.90358304977417
11,9,9,1,4.143141746520996
12,5,3,0,2.04370379447937
13,7,3,0,0.9162850379943848
14,9,0,0,1.1409140825271606
15,8,3,0,1.3351023197174072
16,5,3,0,0.2670184075832367
17,7,9,0,0.9708364009857178
18,8,3,0,0.8661125898361206
19,6,6,1,7.231467247009277
20,7,7,1,4.279167652130127
21,0,0,1,5.196605205535889
22,4,4,1,2.246900796890259
23,9,9,1,10.835758209228516
24,5,4,0,6.063380718231201
25,2,4,0,2.49894380569458
26,4,3,0,2.822744846343994
27,0,9,0,-1.179160714149475
28,9,3,0,-1.273654818534851
29,6,6,1,5.157859802246094
30,6,6,1,6.689199447631836
31,5,5,1,6.2755632400512695
32,4,2,0,2.9185678958892822
33,5,6,0,2.9458065032958984
34,9,9,1,9.384624481201172
35,2,3,0,-0.4316568076610565
36,4,4,1,7.1091413497924805
37,1,9,0,1.394003987312317
38,9,9,1,7.305185317993164
39,5,5,1,6.167534828186035
40,4,3,0,1.9209342002868652
41,6,6,1,0.9697420597076416
42,5,2,0,1.3828282356262207
43,6,6,1,4.837408065795898
44,0,8,0,3.436931610107422
45,9,7,0,-0.5490061044692993
46,3,2,0,3.1314773559570312
47,9,4,0,0.38991084694862366
48,7,7,1,6.746494293212891
49,6,6,1,5.288848876953125
50,9,9,1,-1.3228895664215088
51,8,3,0,1.3417572975158691
52,0,7,0,0.5411102175712585
53,3,3,1,4.478322982788086
54,8,8,1,7.78276252746582
55,8,0,0,3.0530686378479004
56,7,3,0,1.8352437019348145
57,7,5,0,2.814844846725464
58,4,3,0,3.101541042327881
59,6,3,0,2.536107063293457
60,7,7,1,2.613084316253662
61,3,5,0,3.7898452281951904
62,6,6,1,4.690432071685791
63,3,3,1,4.166672229766846
64,6,3,0,4.3152289390563965
65,2,2,1,6.80023717880249
66,1,3,0,2.827301025390625
67,2,2,1,4.380004405975342
68,3,3,1,2.2101025581359863
69,7,6,0,0.665795087814331
70,2,7,0,3.065948247909546
71,6,3,0,3.302216053009033
72,8,0,0,2.9552879333496094
73,8,2,0,0.5248987674713135
74,0,0,1,3.7366697788238525
75,2,2,1,9.659579277038574
76,9,6,0,0.692920446395874
77,3,3,1,1.8191028833389282
78,3,9,0,-0.43116647005081177
79,8,3,0,1.7297406196594238
80,8,8,1,6.3097310066223145
81,1,1,1,3.129626512527466
82,1,2,0,2.165421724319458
83,7,3,0,2.3521554470062256
84,2,5,0,2.1772561073303223
85,5,5,1,1.3134328126907349
86,2,0,0,1.1655986309051514
87,7,3,0,1.0182925462722778
88,8,3,0,3.8860716819763184
89,9,9,1,5.696719169616699
90,0,8,0,6.751744747161865
91,3,3,1,2.7307629585266113
92,8,8,1,3.8494417667388916
93,6,6,1,4.223232269287109
94,4,2,0,1.6925448179244995
95,6,6,1,4.956357002258301
96,6,6,1,4.388614177703857
97,0,0,1,4.534979820251465
98,0,0,1,6.446536540985107
99,7,7,1,1.644641399383545
100,4,4,1,4.899317264556885
101,5,2,0,1.0826035737991333
102,6,6,1,2.9472885131835938
103,3,3,1,8.537392616271973
104,1,1,1,8.553061485290527
105,1,5,0,2.805149555206299
106,3,5,0,4.159238815307617
107,6,6,1,7.869987487792969
108,8,8,1,4.494168281555176
109,7,7,1,9.122910499572754
110,4,6,0,2.1264827251434326
111,0,5,0,2.585048198699951
112,6,6,1,3.566185235977173
113,2,2,1,5.3258490562438965
